true_key,pred_key,margin,n_candidates,true_sim,pred_sim,address,train_photos_true,train_photos_pred,same_address
Ballonggatan|3,Ballonggatan|2,0.0002524852752685547,2,0.9966772794723511,0.9969297647476196,Ballonggatan,3,2,True
Malongenparken|4,Malongenparken|5,0.00016516447067260742,8,0.9983430504798889,0.9985082149505615,Malongenparken,7,7,True
Malongenparken|7,Malongenparken|5,0.0008246898651123047,8,0.9956873655319214,0.9965120553970337,Malongenparken,7,7,True
Medaljonggatan|13,Medaljonggatan|8,0.00013840198516845703,15,0.9987055063247681,0.9988439083099365,Medaljonggatan,13,15,True
Medaljonggatan|2,Medaljonggatan|4,0.0021420717239379883,15,0.9947108030319214,0.9968528747558594,Medaljonggatan,17,17,True
Medaljonggatan|2,Medaljonggatan|4,0.00419086217880249,15,0.9939594864845276,0.9981503486633301,Medaljonggatan,17,17,True
Medaljonggatan|3,Medaljonggatan|4,6.127357482910156e-05,15,0.9973786473274231,0.9974399209022522,Medaljonggatan,15,17,True
Medaljonggatan|5,Medaljonggatan|7,0.0005409717559814453,15,0.9985883235931396,0.9991292953491211,Medaljonggatan,16,17,True
Medaljonggatan|7,Medaljonggatan|11,0.00010538101196289062,15,0.9990413188934326,0.9991466999053955,Medaljonggatan,17,10,True
Medaljonggatan|8,Medaljonggatan|11,0.00017720460891723633,15,0.9988958239555359,0.9990730285644531,Medaljonggatan,15,10,True
Medevigatan 14|1,Medevigatan 14|3,0.0002180933952331543,4,0.9988057613372803,0.9990238547325134,Medevigatan 14,7,8,True
Medevigatan 14|2,Medevigatan 14|3,0.005267322063446045,4,0.9918078780174255,0.9970752000808716,Medevigatan 14,7,8,True
Medevigatan 14|3,Medevigatan 14|2,0.0002269148826599121,4,0.9992194771766663,0.9994463920593262,Medevigatan 14,8,7,True
Medevigatan 14|4,Medevigatan 14|3,0.002681553363800049,4,0.9908682107925415,0.9935497641563416,Medevigatan 14,7,8,True
Multrågatan/Multråtorg|1,Multrågatan/Multråtorg|2,0.004189908504486084,6,0.9936645030975342,0.9978544116020203,Multrågatan/Multråtorg,22,21,True
Multrågatan/Multråtorg|2,Multrågatan/Multråtorg|1,0.0017200708389282227,6,0.9955620169639587,0.997282087802887,Multrågatan/Multråtorg,21,22,True
Multrågatan/Multråtorg|2,Multrågatan/Multråtorg|1,0.0004945993423461914,6,0.9969412088394165,0.9974358081817627,Multrågatan/Multråtorg,21,22,True
Multrågatan/Multråtorg|3,Multrågatan/Multråtorg|2,0.001703500747680664,6,0.9961838126182556,0.9978873133659363,Multrågatan/Multråtorg,20,21,True
Multrågatan/Multråtorg|3,Multrågatan/Multråtorg|2,0.0022302865982055664,6,0.995066225528717,0.9972965121269226,Multrågatan/Multråtorg,20,21,True
Mäster Samulesgatan|1,Mäster Samulesgatan|2,0.001803278923034668,2,0.9950774908065796,0.9968807697296143,Mäster Samulesgatan,4,4,True
Narvavägen|1,Narvavägen|12,0.0016174912452697754,21,0.9919800758361816,0.9935975670814514,Narvavägen,12,4,True
Narvavägen|10,Narvavägen|6,0.0007456541061401367,21,0.9978295564651489,0.9985752105712891,Narvavägen,3,3,True
Narvavägen|13,Narvavägen|2,0.0002970695495605469,21,0.9986978769302368,0.9989949464797974,Narvavägen,5,6,True
Narvavägen|15,Narvavägen|12,1.33514404296875e-05,21,0.9990962743759155,0.9991096258163452,Narvavägen,4,4,True
Narvavägen|16,Narvavägen|13,0.0005538463592529297,21,0.9986988306045532,0.9992526769638062,Narvavägen,4,5,True
Narvavägen|17,Narvavägen|18,0.0003662109375,21,0.9988185167312622,0.9991847276687622,Narvavägen,9,12,True
Narvavägen|18,Narvavägen|19,0.00043773651123046875,21,0.9989791512489319,0.9994168877601624,Narvavägen,12,12,True
Narvavägen|19,Narvavägen|14,5.8650970458984375e-05,21,0.9987456202507019,0.9988042712211609,Narvavägen,12,3,True
Narvavägen|2,Narvavägen|3,0.00010728836059570312,21,0.998708963394165,0.9988162517547607,Narvavägen,6,3,True
Narvavägen|20,Narvavägen|17,0.001277327537536621,21,0.9977037906646729,0.9989811182022095,Narvavägen,2,9,True
Narvavägen|4,Narvavägen|17,0.00021797418594360352,21,0.9984440207481384,0.998661994934082,Narvavägen,4,9,True
Narvavägen|5,Narvavägen|14,0.002149045467376709,21,0.9959316253662109,0.9980806708335876,Narvavägen,4,3,True
Narvavägen|9,Narvavägen|15,0.0069473981857299805,21,0.9898146390914917,0.9967620372772217,Narvavägen,1,4,True
Norra Stationsgatan 69-75|10,Norra Stationsgatan 69-75|9,0.0007013082504272461,13,0.9977295398712158,0.9984308481216431,Norra Stationsgatan 69-75,10,11,True
Norra Stationsgatan 69-75|12,Norra Stationsgatan 69-75|2,9.554624557495117e-05,13,0.9996203184127808,0.9997158646583557,Norra Stationsgatan 69-75,9,12,True
Norra Stationsgatan 69-75|13,Norra Stationsgatan 69-75|8,0.0011952519416809082,13,0.9967312216758728,0.9979264736175537,Norra Stationsgatan 69-75,13,12,True
Norra Stationsgatan 69-75|13,Norra Stationsgatan 69-75|9,0.0001112222671508789,13,0.999610185623169,0.9997214078903198,Norra Stationsgatan 69-75,13,11,True
Norra Stationsgatan 69-75|2,Norra Stationsgatan 69-75|6,0.00027048587799072266,13,0.9990031719207764,0.9992736577987671,Norra Stationsgatan 69-75,12,13,True
Norra Stationsgatan 69-75|2,Norra Stationsgatan 69-75|13,0.00015228986740112305,13,0.9977777600288391,0.9979300498962402,Norra Stationsgatan 69-75,12,13,True
Norra Stationsgatan 69-75|3,Norra Stationsgatan 69-75|8,0.0008521080017089844,13,0.9970192909240723,0.9978713989257812,Norra Stationsgatan 69-75,9,12,True
Norra Stationsgatan 69-75|4,Norra Stationsgatan 69-75|11,1.1086463928222656e-05,13,0.9996107816696167,0.9996218681335449,Norra Stationsgatan 69-75,12,12,True
Norra Stationsgatan 69-75|6,Norra Stationsgatan 69-75|10,0.0019420385360717773,13,0.9962155818939209,0.9981576204299927,Norra Stationsgatan 69-75,13,10,True
Norra Stationsgatan 69-75|6,Norra Stationsgatan 69-75|7,0.0031746625900268555,13,0.9951821565628052,0.998356819152832,Norra Stationsgatan 69-75,13,11,True
Norra Stationsgatan 69-75|7,Norra Stationsgatan 69-75|8,0.0001679062843322754,13,0.9993377923965454,0.9995056986808777,Norra Stationsgatan 69-75,11,12,True
Norra Stationsgatan 69-75|8,Norra Stationsgatan 69-75|11,0.001359105110168457,13,0.9971635937690735,0.9985226988792419,Norra Stationsgatan 69-75,12,12,True
Norra Stationsgatan 69-75|9,Norra Stationsgatan 69-75|7,0.0004063844680786133,13,0.9981074333190918,0.9985138177871704,Norra Stationsgatan 69-75,11,11,True
Nybrogatan 73|2,Nybrogatan 73|1,0.0036652088165283203,2,0.994887113571167,0.9985523223876953,Nybrogatan 73,7,6,True
Nyängsvägen 27-33|1,Nyängsvägen 27-33|4,0.0003447532653808594,4,0.9909208416938782,0.991265594959259,Nyängsvägen 27-33,6,6,True
Nyängsvägen 27-33|2,Nyängsvägen 27-33|1,0.0017685890197753906,4,0.9946023225784302,0.9963709115982056,Nyängsvägen 27-33,6,6,True
Nyängsvägen 27-33|3,Nyängsvägen 27-33|2,0.0014451146125793457,4,0.9937267899513245,0.9951719045639038,Nyängsvägen 27-33,6,6,True
Observatorielunden damm|2,Observatorielunden damm|1,0.00045603513717651367,2,0.9980279803276062,0.9984840154647827,Observatorielunden damm,14,9,True
Olof Gjödingsgatan 1-11|1,Olof Gjödingsgatan 1-11|5,0.0011619925498962402,8,0.9977787733078003,0.9989407658576965,Olof Gjödingsgatan 1-11,7,9,True
Olof Gjödingsgatan 1-11|2,Olof Gjödingsgatan 1-11|4,0.0028302669525146484,8,0.9940259456634521,0.9968562126159668,Olof Gjödingsgatan 1-11,9,8,True
Olof Gjödingsgatan 1-11|5,Olof Gjödingsgatan 1-11|8,0.0011147260665893555,8,0.9968380928039551,0.9979528188705444,Olof Gjödingsgatan 1-11,9,6,True
Olof Gjödingsgatan 1-11|6,Olof Gjödingsgatan 1-11|5,0.000357210636138916,8,0.9986820816993713,0.9990392923355103,Olof Gjödingsgatan 1-11,9,9,True
Olof Gjödingsgatan 1-11|7,Olof Gjödingsgatan 1-11|6,0.000610649585723877,8,0.9984313249588013,0.9990419745445251,Olof Gjödingsgatan 1-11,7,9,True
Olof Gjödingsgatan 1-11|8,Olof Gjödingsgatan 1-11|5,0.0001927018165588379,8,0.9989196062088013,0.9991123080253601,Olof Gjödingsgatan 1-11,6,9,True
Olovslund|1,Olovslund|2,6.985664367675781e-05,11,0.9989110231399536,0.9989808797836304,Olovslund,13,12,True
Olovslund|10,Olovslund|4,0.0005454421043395996,11,0.9945077300071716,0.9950531721115112,Olovslund,12,12,True
Olovslund|2,Olovslund|1,0.0018108487129211426,11,0.9967456459999084,0.9985564947128296,Olovslund,12,13,True
Olovslund|4,Olovslund|5,0.0013700127601623535,11,0.9961658120155334,0.9975358247756958,Olovslund,12,10,True
Olovslund|7,Olovslund|2,0.0006136894226074219,11,0.9958035945892334,0.9964172840118408,Olovslund,12,12,True
Olovslund|8,Olovslund|7,0.003146946430206299,11,0.9933980107307434,0.9965449571609497,Olovslund,12,12,True
Pepparvägen 81|1,Pepparvägen 81|2,0.00995945930480957,2,0.9869734048843384,0.996932864189148,Pepparvägen 81,1,1,True
Per Lindeströms väg 64|1,Per Lindeströms väg 64|2,0.0003380775451660156,2,0.9986190795898438,0.9989571571350098,Per Lindeströms väg 64,5,5,True
Per Lindeströms väg 64|2,Per Lindeströms väg 64|1,0.0001964569091796875,2,0.9983651638031006,0.9985616207122803,Per Lindeströms väg 64,5,5,True
Pilvingegatan 8-10|3,Pilvingegatan 8-10|4,0.006171107292175293,5,0.98699951171875,0.9931706190109253,Pilvingegatan 8-10,4,4,True
Plantskolevägen 2-6 och 38|1,Plantskolevägen 2-6 och 38|4,0.0005635619163513184,4,0.9969261288642883,0.9974896907806396,Plantskolevägen 2-6 och 38,5,5,True
Plantskolevägen 2-6 och 38|2,Plantskolevägen 2-6 och 38|4,0.00490647554397583,4,0.9887478351593018,0.9936543107032776,Plantskolevägen 2-6 och 38,4,5,True
Prästgårdsstråket / Solberga hagväg|1,Prästgårdsstråket / Solberga hagväg|5,0.016714036464691162,6,0.971799373626709,0.9885134100914001,Prästgårdsstråket / Solberga hagväg,1,1,True
Prästgårdsstråket / Solberga hagväg|2,Prästgårdsstråket / Solberga hagväg|1,0.0031350255012512207,6,0.9860231280326843,0.9891581535339355,Prästgårdsstråket / Solberga hagväg,1,1,True
Rissneleden|10,Rissneleden|7,5.4836273193359375e-05,47,0.9990248084068298,0.9990796446800232,Rissneleden,4,4,True
Rissneleden|11,Rissneleden|9,0.0011014342308044434,47,0.9978749752044678,0.9989764094352722,Rissneleden,4,4,True
Rissneleden|12,Rissneleden|17,0.00030726194381713867,47,0.9988290667533875,0.9991363286972046,Rissneleden,4,2,True
Rissneleden|15,Rissneleden|33,0.0020040273666381836,47,0.9962402582168579,0.9982442855834961,Rissneleden,4,4,True
Rissneleden|16,Rissneleden|22,0.011474967002868652,47,0.9776437282562256,0.9891186952590942,Rissneleden,2,2,True
Rissneleden|17,Rissneleden|15,0.0005529522895812988,47,0.9987358450889587,0.99928879737854,Rissneleden,2,4,True
Rissneleden|18,Rissneleden|19,0.0019870996475219727,47,0.9943276047706604,0.9963147044181824,Rissneleden,3,3,True
Rissneleden|19,Rissneleden|45,5.8531761169433594e-05,47,0.9984685778617859,0.9985271096229553,Rissneleden,3,6,True
Rissneleden|20,Rissneleden|36,0.0013224482536315918,47,0.9979069828987122,0.9992294311523438,Rissneleden,2,3,True
Rissneleden|22,Rissneleden|50,0.007678687572479248,47,0.9907475709915161,0.9984262585639954,Rissneleden,2,3,True
Rissneleden|23,Rissneleden|45,0.0013833045959472656,47,0.9973531365394592,0.9987364411354065,Rissneleden,2,6,True
Rissneleden|27,Rissneleden|40,0.0015619397163391113,47,0.9971050024032593,0.9986669421195984,Rissneleden,4,4,True
Rissneleden|28,Rissneleden|37,0.013346195220947266,47,0.9775298833847046,0.9908760786056519,Rissneleden,3,4,True
Rissneleden|29,Rissneleden|35,0.0008347034454345703,47,0.9980931878089905,0.998927891254425,Rissneleden,3,4,True
Rissneleden|3,Rissneleden|40,0.00037032365798950195,47,0.9981738328933716,0.9985441565513611,Rissneleden,4,4,True
Rissneleden|31,Rissneleden|27,6.002187728881836e-05,47,0.9988874197006226,0.9989474415779114,Rissneleden,4,4,True
Rissneleden|32,Rissneleden|9,0.0017178058624267578,47,0.996595025062561,0.9983128309249878,Rissneleden,3,4,True
Rissneleden|33,Rissneleden|31,0.004027128219604492,47,0.993484616279602,0.9975117444992065,Rissneleden,4,4,True
Rissneleden|34,Rissneleden|10,0.0002810955047607422,47,0.998887836933136,0.9991689324378967,Rissneleden,3,4,True
Rissneleden|36,Rissneleden|24,0.0016178488731384277,47,0.9939782023429871,0.9955960512161255,Rissneleden,3,3,True
Rissneleden|37,Rissneleden|35,0.0008723735809326172,47,0.9981306195259094,0.999002993106842,Rissneleden,4,4,True
Rissneleden|38,Rissneleden|30,0.0005150437355041504,47,0.9988292455673218,0.9993442893028259,Rissneleden,3,3,True
Rissneleden|4,Rissneleden|35,0.0004947185516357422,47,0.9983370304107666,0.9988317489624023,Rissneleden,5,4,True
Rissneleden|40,Rissneleden|25,0.0020979642868041992,47,0.9974095821380615,0.9995075464248657,Rissneleden,4,3,True
Rissneleden|43,Rissneleden|45,0.0042459964752197266,47,0.994448184967041,0.9986941814422607,Rissneleden,3,6,True
Rissneleden|44,Rissneleden|26,0.002621173858642578,47,0.9947508573532104,0.997372031211853,Rissneleden,1,3,True
Rissneleden|45,Rissneleden|40,0.015675067901611328,47,0.9790977239608765,0.9947727918624878,Rissneleden,6,4,True
Rissneleden|5,Rissneleden|11,0.0004884600639343262,47,0.9984756112098694,0.9989640712738037,Rissneleden,4,4,True
Rissneleden|50,Rissneleden|7,0.0011717677116394043,47,0.9971579313278198,0.9983296990394592,Rissneleden,3,4,True
Rissneleden|6,Rissneleden|18,0.0014466047286987305,47,0.996581494808197,0.9980280995368958,Rissneleden,3,3,True
Rissneleden|7,Rissneleden|8,0.0032809972763061523,47,0.9908591508865356,0.9941401481628418,Rissneleden,4,3,True
Rågsvedsvägen 51|1,Rågsvedsvägen 51|4,0.010600566864013672,4,0.9842088222503662,0.9948093891143799,Rågsvedsvägen 51,3,5,True
Rödabergsgatan 10-12|1,Rödabergsgatan 10-12|2,0.0012915730476379395,3,0.9952340722084045,0.9965256452560425,Rödabergsgatan 10-12,7,8,True
Rödabergsgatan 10-12|2,Rödabergsgatan 10-12|1,0.0008866190910339355,3,0.9918789863586426,0.9927656054496765,Rödabergsgatan 10-12,8,7,True
Rödabergsgatan 10-12|3,Rödabergsgatan 10-12|1,0.013094484806060791,3,0.9843817353248596,0.9974762201309204,Rödabergsgatan 10-12,9,7,True
Rödabergsgatan 6-9B Extra bevattning|1,Rödabergsgatan 6-9B Extra bevattning|6,0.002071976661682129,6,0.9939379692077637,0.9960099458694458,Rödabergsgatan 6-9B Extra bevattning,3,2,True
Rödabergsgatan 6-9B Extra bevattning|4,Rödabergsgatan 6-9B Extra bevattning|5,0.003441154956817627,6,0.9952979683876038,0.9987391233444214,Rödabergsgatan 6-9B Extra bevattning,2,3,True
Rödabergsgatan 6-9B Extra bevattning|5,Rödabergsgatan 6-9B Extra bevattning|3,3.6597251892089844e-05,6,0.9988137483596802,0.9988503456115723,Rödabergsgatan 6-9B Extra bevattning,3,3,True
Rödabergsgatan 6-9B Extra bevattning|6,Rödabergsgatan 6-9B Extra bevattning|1,0.0015141963958740234,6,0.9969289302825928,0.9984431266784668,Rödabergsgatan 6-9B Extra bevattning,2,3,True
Rödabergsgatan|2,Rödabergsgatan|3,0.0014109611511230469,4,0.9965951442718506,0.9980061054229736,Rödabergsgatan,13,13,True
Rödabergsgatan|3,Rödabergsgatan|2,0.00036334991455078125,4,0.9988821744918823,0.9992455244064331,Rödabergsgatan,13,13,True
Sankt Eriksgatan 79-87|1,Sankt Eriksgatan 79-87|2,0.0012133121490478516,9,0.9968021512031555,0.9980154633522034,Sankt Eriksgatan 79-87,6,5,True
Sankt Eriksgatan 79-87|2,Sankt Eriksgatan 79-87|5,0.00029969215393066406,9,0.9985734224319458,0.9988731145858765,Sankt Eriksgatan 79-87,5,7,True
Sankt Eriksgatan 79-87|3,Sankt Eriksgatan 79-87|1,0.0004531741142272949,9,0.9990258812904358,0.9994790554046631,Sankt Eriksgatan 79-87,6,6,True
Sankt Eriksgatan 79-87|5,Sankt Eriksgatan 79-87|4,0.0013995766639709473,9,0.9972454309463501,0.998645007610321,Sankt Eriksgatan 79-87,7,4,True
Sankt Eriksgatan 79-87|6,Sankt Eriksgatan 79-87|5,0.00332486629486084,9,0.9951976537704468,0.9985225200653076,Sankt Eriksgatan 79-87,7,7,True
Sankt Eriksgatan 79-87|7,Sankt Eriksgatan 79-87|6,8.565187454223633e-05,9,0.9978885650634766,0.9979742169380188,Sankt Eriksgatan 79-87,17,7,True
Sankt Eriksgatan 79-87|7,Sankt Eriksgatan 79-87|9,0.001775503158569336,9,0.9950640797615051,0.9968395829200745,Sankt Eriksgatan 79-87,17,12,True
Sankt Eriksgatan 79-87|7,Sankt Eriksgatan 79-87|1,0.0012014508247375488,9,0.9962702393531799,0.9974716901779175,Sankt Eriksgatan 79-87,17,6,True
Sankt Eriksgatan 79-87|8,Sankt Eriksgatan 79-87|9,0.0012870430946350098,9,0.9980253577232361,0.9993124008178711,Sankt Eriksgatan 79-87,12,12,True
Sankt Eriksgatan 79-87|9,Sankt Eriksgatan 79-87|2,0.0013191699981689453,9,0.9974550008773804,0.9987741708755493,Sankt Eriksgatan 79-87,12,5,True
Sankt Eriksgatan 89|1,Sankt Eriksgatan 89|3,0.003461003303527832,3,0.9924581050872803,0.9959191083908081,Sankt Eriksgatan 89,10,6,True
Sankt Eriksgatan 89|3,Sankt Eriksgatan 89|1,0.009909212589263916,3,0.9875810742378235,0.9974902868270874,Sankt Eriksgatan 89,6,10,True
Sankt Eriksgatan 96-108|1,Sankt Eriksgatan 96-108|2,4.8279762268066406e-05,15,0.9993040561676025,0.9993523359298706,Sankt Eriksgatan 96-108,7,9,True
Sankt Eriksgatan 96-108|10,Sankt Eriksgatan 96-108|6,0.00026679039001464844,15,0.9988884925842285,0.9991552829742432,Sankt Eriksgatan 96-108,7,7,True
Sankt Eriksgatan 96-108|11,Sankt Eriksgatan 96-108|3,0.0014408230781555176,15,0.9980113506317139,0.9994521737098694,Sankt Eriksgatan 96-108,8,7,True
Sankt Eriksgatan 96-108|12,Sankt Eriksgatan 96-108|10,0.0019197463989257812,15,0.9958164691925049,0.9977362155914307,Sankt Eriksgatan 96-108,7,7,True
Sankt Eriksgatan 96-108|13,Sankt Eriksgatan 96-108|10,0.00013130903244018555,15,0.999104380607605,0.9992356896400452,Sankt Eriksgatan 96-108,10,7,True
Sankt Eriksgatan 96-108|14,Sankt Eriksgatan 96-108|8,0.0011048316955566406,15,0.9920960068702698,0.9932008385658264,Sankt Eriksgatan 96-108,9,8,True
Sankt Eriksgatan 96-108|2,Sankt Eriksgatan 96-108|12,1.3113021850585938e-05,15,0.9984605312347412,0.9984736442565918,Sankt Eriksgatan 96-108,9,7,True
Sankt Eriksgatan 96-108|3,Sankt Eriksgatan 96-108|2,0.0034914612770080566,15,0.9945327639579773,0.9980242252349854,Sankt Eriksgatan 96-108,7,9,True
Sankt Eriksgatan 96-108|4,Sankt Eriksgatan 96-108|3,0.0005723834037780762,15,0.998320996761322,0.9988933801651001,Sankt Eriksgatan 96-108,4,7,True
Sankt Eriksgatan 96-108|5,Sankt Eriksgatan 96-108|4,0.0001741647720336914,15,0.9992107152938843,0.999384880065918,Sankt Eriksgatan 96-108,5,4,True
Sankt Eriksgatan 96-108|6,Sankt Eriksgatan 96-108|5,0.00025779008865356445,15,0.9986573457717896,0.9989151358604431,Sankt Eriksgatan 96-108,7,5,True
Sankt Eriksgatan 96-108|7,Sankt Eriksgatan 96-108|15,0.0003618597984313965,15,0.9991602301597595,0.9995220899581909,Sankt Eriksgatan 96-108,8,6,True
Sankt Eriksgatan 96-108|8,Sankt Eriksgatan 96-108|13,0.0036453604698181152,15,0.9942401051521301,0.9978854656219482,Sankt Eriksgatan 96-108,8,10,True
Sankt Eriksgatan 96-108|9,Sankt Eriksgatan 96-108|15,0.003793954849243164,15,0.9940991401672363,0.9978930950164795,Sankt Eriksgatan 96-108,9,6,True
Sankt Göransparken E2|11,Sankt Göransparken E2|9,0.0014362335205078125,16,0.9965344667434692,0.997970700263977,Sankt Göransparken E2,29,30,True
Sankt Göransparken E2|11,Sankt Göransparken E2|9,0.0007971525192260742,16,0.9976627826690674,0.9984599351882935,Sankt Göransparken E2,29,30,True
Sankt Göransparken E2|11,Sankt Göransparken E2|9,0.0007970333099365234,16,0.9962248802185059,0.9970219135284424,Sankt Göransparken E2,29,30,True
Sankt Göransparken E2|12,Sankt Göransparken E2|13,0.0016711950302124023,16,0.9968116879463196,0.998482882976532,Sankt Göransparken E2,26,25,True
Sankt Göransparken E2|13,Sankt Göransparken E2|4,6.002187728881836e-05,16,0.9938936233520508,0.9939536452293396,Sankt Göransparken E2,25,23,True
Sankt Göransparken E2|13,Sankt Göransparken E2|14,0.0030066967010498047,16,0.9929118156433105,0.9959185123443604,Sankt Göransparken E2,25,29,True
Sankt Göransparken E2|13,Sankt Göransparken E2|12,0.0018709301948547363,16,0.9956156015396118,0.9974865317344666,Sankt Göransparken E2,25,26,True
Sankt Göransparken E2|13,Sankt Göransparken E2|12,0.0003254413604736328,16,0.9973591566085815,0.9976845979690552,Sankt Göransparken E2,25,26,True
Sankt Göransparken E2|14,Sankt Göransparken E2|13,0.010263800621032715,16,0.9869346022605896,0.9971984028816223,Sankt Göransparken E2,29,25,True
Sankt Göransparken E2|15,Sankt Göransparken E2|17,0.016479671001434326,16,0.9713423252105713,0.9878219962120056,Sankt Göransparken E2,24,29,True
Sankt Göransparken E2|15,Sankt Göransparken E2|17,0.0021965503692626953,16,0.9918003082275391,0.9939968585968018,Sankt Göransparken E2,24,29,True
Sankt Göransparken E2|15,Sankt Göransparken E2|17,0.019363880157470703,16,0.9705485105514526,0.9899123907089233,Sankt Göransparken E2,24,29,True
Sankt Göransparken E2|15,Sankt Göransparken E2|17,0.003359854221343994,16,0.9929093718528748,0.9962692260742188,Sankt Göransparken E2,24,29,True
Sankt Göransparken E2|16,Sankt Göransparken E2|15,0.002936065196990967,16,0.9931721687316895,0.9961082339286804,Sankt Göransparken E2,27,24,True
Sankt Göransparken E2|16,Sankt Göransparken E2|17,0.002840757369995117,16,0.9936522245407104,0.9964929819107056,Sankt Göransparken E2,27,29,True
Sankt Göransparken E2|17,Sankt Göransparken E2|15,0.001762986183166504,16,0.99660325050354,0.9983662366867065,Sankt Göransparken E2,29,24,True
Sankt Göransparken E2|17,Sankt Göransparken E2|15,0.0007621049880981445,16,0.9981542825698853,0.9989163875579834,Sankt Göransparken E2,29,24,True
Sankt Göransparken E2|18,Sankt Göransparken E2|10,0.0022326111793518066,16,0.9902639985084534,0.9924966096878052,Sankt Göransparken E2,38,33,True
Sankt Göransparken E2|18,Sankt Göransparken E2|9,0.0010416507720947266,16,0.9962068796157837,0.9972485303878784,Sankt Göransparken E2,38,30,True
Sankt Göransparken E2|4,Sankt Göransparken E2|5,0.00047779083251953125,16,0.9932037591934204,0.9936815500259399,Sankt Göransparken E2,23,24,True
Sankt Göransparken E2|4,Sankt Göransparken E2|5,0.001831650733947754,16,0.9963981509208679,0.9982298016548157,Sankt Göransparken E2,23,24,True
Sankt Göransparken E2|5,Sankt Göransparken E2|9,0.00446850061416626,16,0.9913070201873779,0.9957755208015442,Sankt Göransparken E2,24,30,True
Sankt Göransparken E2|5,Sankt Göransparken E2|4,0.0004862546920776367,16,0.9966281652450562,0.9971144199371338,Sankt Göransparken E2,24,23,True
Sankt Göransparken E2|6,Sankt Göransparken E2|8,0.0013729333877563477,16,0.9970488548278809,0.9984217882156372,Sankt Göransparken E2,28,30,True
Sankt Göransparken E2|6,Sankt Göransparken E2|7,0.0031972527503967285,16,0.9944690465927124,0.9976662993431091,Sankt Göransparken E2,28,26,True
Sankt Göransparken E2|6,Sankt Göransparken E2|7,0.00039380788803100586,16,0.9968198537826538,0.9972136616706848,Sankt Göransparken E2,28,26,True
Sankt Göransparken E2|6,Sankt Göransparken E2|7,0.0014722347259521484,16,0.9970773458480835,0.9985495805740356,Sankt Göransparken E2,28,26,True
Sankt Göransparken E2|7,Sankt Göransparken E2|6,0.0023529529571533203,16,0.9945863485336304,0.9969393014907837,Sankt Göransparken E2,26,28,True
Sankt Göransparken E2|7,Sankt Göransparken E2|8,0.0010804533958435059,16,0.9976727366447449,0.9987531900405884,Sankt Göransparken E2,26,30,True
Sankt Göransparken E2|7,Sankt Göransparken E2|8,0.0004996657371520996,16,0.997386634349823,0.9978863000869751,Sankt Göransparken E2,26,30,True
Sankt Göransparken E2|8,Sankt Göransparken E2|6,0.0001195073127746582,16,0.9964658617973328,0.9965853691101074,Sankt Göransparken E2,30,28,True
Sankt Göransparken E2|8,Sankt Göransparken E2|6,0.004229187965393066,16,0.9911431074142456,0.9953722953796387,Sankt Göransparken E2,30,28,True
Sankt Göransparken E2|8,Sankt Göransparken E2|6,0.004337608814239502,16,0.9860974550247192,0.9904350638389587,Sankt Göransparken E2,30,28,True
Sankt Göransparken E2|9,Sankt Göransparken E2|14,0.0017864704132080078,16,0.9938727617263794,0.9956592321395874,Sankt Göransparken E2,30,29,True
Sankt Göransparken E2|9,Sankt Göransparken E2|14,0.00014710426330566406,16,0.998382568359375,0.9985296726226807,Sankt Göransparken E2,30,29,True
Scheelegatan 36|2,Scheelegatan 36|1,0.0013047456741333008,6,0.9973502159118652,0.9986549615859985,Scheelegatan 36,8,6,True
Scheelegatan 36|4,Scheelegatan 36|5,8.255243301391602e-05,6,0.9985296726226807,0.9986122250556946,Scheelegatan 36,7,7,True
Scheelegatan 36|6,Scheelegatan 36|1,0.0013266205787658691,6,0.9981133937835693,0.9994400143623352,Scheelegatan 36,9,6,True
Sergelgatan|2,Sergelgatan|1,0.0015960931777954102,2,0.9962443113327026,0.997840404510498,Sergelgatan,9,11,True
Sergels torg 14-16|1,Sergels torg 14-16|3,0.0004044175148010254,6,0.9987137913703918,0.9991182088851929,Sergels torg 14-16,9,10,True
Sergels torg 14-16|2,Sergels torg 14-16|1,0.0017266273498535156,6,0.9933028221130371,0.9950294494628906,Sergels torg 14-16,6,9,True
Sergels torg 14-16|3,Sergels torg 14-16|2,0.00012248754501342773,6,0.9991067051887512,0.9992291927337646,Sergels torg 14-16,10,6,True
Sergels torg 14-16|4,Sergels torg 14-16|5,0.0036401748657226562,6,0.9950565099716187,0.9986966848373413,Sergels torg 14-16,4,9,True
Sergels torg 14-16|6,Sergels torg 14-16|3,0.00215303897857666,6,0.9956698417663574,0.9978228807449341,Sergels torg 14-16,6,10,True
Sjövikstorg|1,Sjövikstorg|2,0.007942795753479004,2,0.9890257120132446,0.9969685077667236,Sjövikstorg,3,3,True
Skrubba Malmväg|1,Skrubba Malmväg|10,0.0015929341316223145,10,0.997065007686615,0.9986579418182373,Skrubba Malmväg,4,3,True
Skrubba Malmväg|10,Skrubba Malmväg|4,0.0006853938102722168,10,0.9984068870544434,0.9990922808647156,Skrubba Malmväg,3,5,True
Skrubba Malmväg|3,Skrubba Malmväg|5,0.000947117805480957,10,0.9979385733604431,0.9988856911659241,Skrubba Malmväg,4,4,True
Skrubba Malmväg|4,Skrubba Malmväg|8,0.0010439157485961914,10,0.9973406791687012,0.9983845949172974,Skrubba Malmväg,5,3,True
