"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 2 (plan 7)","Separatorn  Taket, Regulatorvägen 31",Sedum yta 2 (plan 7),59.218880499722225,17.95481799972222,3,8,0.00010950000000065074,0.0001486002777753015
"Separatorn Gata, Regulatorvägen 31 | Sedumyta 4b","Separatorn Gata, Regulatorvägen 31",Sedumyta 4b,59.2190043,17.95340114972222,2,7,1.4600000000086766e-05,2.5299999997230316e-05
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 2","Separatorn  Taket, Regulatorvägen 31",Ängs yta 2,59.21892149986111,17.95385614986111,2,8,0.0002400002777775967,0.0004001002777798135
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 4","Separatorn  Taket, Regulatorvägen 31",Ängs yta 4,59.21905699972223,17.954095499999998,3,8,0.00013230027777666464,0.0002896999999997263
"Separatorn Gata 2, Regulatorvägen 31 | Sedum 14","Separatorn Gata 2, Regulatorvägen 31",Sedum 14,59.2193283,17.95454319972222,1,19,0.0,0.0
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 3","Separatorn  Taket, Regulatorvägen 31",Ängs yta 3,59.2191842,17.9539535,3,8,0.00026469972222287197,0.0004251002777806434
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 1","Separatorn  Taket, Regulatorvägen 31",Ängs yta 1,59.2188244,17.954495999722223,3,8,3.920027777581936e-05,0.00037700000000029377
"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 3 (plan 6)","Separatorn  Taket, Regulatorvägen 31",Sedum yta 3 (plan 6),59.218763799722225,17.95464059972222,4,8,4.7199999997360464e-05,9.379972222234301e-05
"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 1 (plan 6,5)","Separatorn  Taket, Regulatorvägen 31","Sedum yta 1 (plan 6,5)",59.21930294986112,17.95407555,2,7,2.6997222235536356e-06,0.00010909999999952902
"Separatorn  Taket, Regulatorvägen 31 | Hårdgjord yta","Separatorn  Taket, Regulatorvägen 31",Hårdgjord yta,59.21895034986112,17.9544267,2,7,0.00015949972222273345,0.00016339999999814836
"Separatorn Gata, Regulatorvägen 31 | Sedum yta på miljörum tak","Separatorn Gata, Regulatorvägen 31",Sedum yta på miljörum tak,59.21900839972223,17.953397299722223,1,6,0.0,0.0
Zornvägen 29 | Träd 2,Zornvägen 29,Träd 2,59.34255015,17.893187149722223,24,27,0.00012169972222153547,0.0006557000000029234
Åkeshovsvägen/Ekebyvägen  | Träd 1,Åkeshovsvägen/Ekebyvägen ,Träd 1,59.334950399722224,17.931120599722224,23,27,8.2299722222956e-05,0.0003420997222214339
Vanadisplan ny | Träd 1,Vanadisplan ny,Träd 1,59.344731,18.039224972222225,21,27,0.000301999999997804,0.0008219722222229109
Stora Ängby Alle | Buske 1,Stora Ängby Alle,Buske 1,59.34719079986111,17.90495954972222,24,27,0.00011899999999798183,0.00019110027777813343
Stora Ängby Alle | Träd 2,Stora Ängby Alle,Träd 2,59.3471782,17.90506474986111,24,28,0.0001223002777734905,0.000344600277777829
Stora Ängby Alle | Buske 3,Stora Ängby Alle,Buske 3,59.34716624986112,17.90521714986111,24,27,9.53999999993016e-05,0.00030429999999981305
Stora Ängby Alle | Träd 4,Stora Ängby Alle,Träd 4,59.347158749722226,17.905352299999997,24,27,9.430000000065775e-05,0.0002594000000009089
Stora Ängby Alle | Träd 6,Stora Ängby Alle,Träd 6,59.347136749861114,17.905644499999998,24,28,0.00011130000000036944,0.00018849972222412248
Stora Ängby Alle | Buske 7,Stora Ängby Alle,Buske 7,59.34713129986112,17.90569344972222,24,27,9.370000000075152e-05,0.00017880000000047858
Stora Ängby Alle | Buske 8,Stora Ängby Alle,Buske 8,59.34712599986111,17.90580344972222,24,27,0.00013329972222209108,0.0002616997222197881
Stora Ängby Alle | Träd 9,Stora Ängby Alle,Träd 9,59.34711749986111,17.90587109972222,24,28,0.00010600027777485366,0.00028080000000230143
Furusundsgatan/Värtavägen 51 | Planteringsyta 1,Furusundsgatan/Värtavägen 51,Planteringsyta 1,59.34604547222223,18.101724472222223,4,4,0.00011397222222342407,0.00019800000000103068
Ferievägen / Tyska bottenvägen | Träd20,Ferievägen / Tyska bottenvägen,Träd20,59.3351864,17.90444599986111,24,24,9.589999999803922e-05,0.00011750027777779337
Ferievägen / Tyska bottenvägen | Träd21,Ferievägen / Tyska bottenvägen,Träd21,59.335221700000005,17.903774499861107,24,24,0.00014780000000058635,0.00017289999999903216
Ferievägen / Tyska bottenvägen | Träd22,Ferievägen / Tyska bottenvägen,Träd22,59.334867199722225,17.90406069972222,23,24,0.00016049999999978581,0.00012489972221985113
Birger Jarlsgatan 18. Stureplan 2 | Träd 1,Birger Jarlsgatan 18. Stureplan 2,Träd 1,59.335467972222226,18.07329247222222,18,23,0.0003644472222248396,0.0010351527777778813
Birger Jarlsgatan 18. Stureplan 2 | Träd 2,Birger Jarlsgatan 18. Stureplan 2,Träd 2,59.33556446930556,18.073118472222223,18,23,0.0005910000000000082,0.0016719999999992297
Narvavägen | Träd 21,Narvavägen,Träd 21,59.33350648611111,18.091926486111113,16,20,0.0004970000000028563,0.0009350277777748772
Sankt Göransparken E2 | Träd/Solitär 20,Sankt Göransparken E2,Träd/Solitär 20,59.335558186111115,18.02594567222222,20,25,0.00022196944444630162,0.00042099166666886845
Rödabergsgatan | Planteringsyta 1,Rödabergsgatan,Planteringsyta 1,59.344113972222225,18.035558,17,20,0.00026802777777845677,0.0005105388888893003
Strandvägen 53 | Träd 2,Strandvägen 53,Träd 2,59.331995972222224,18.095607972222222,17,19,0.00020500000000112095,0.000605999999997664
Stora Ängby Alle | Buske 5,Stora Ängby Alle,Buske 5,59.34715385,17.90547314986111,18,19,8.069999999804622e-05,0.0002581997222215193
Stora Ängby Alle | Träd 22,Stora Ängby Alle,Träd 22,59.347138650000005,17.905037699999998,18,19,8.460000000098944e-05,0.000627099722223079
Stora Ängby Alle | Buske 23,Stora Ängby Alle,Buske 23,59.34712564972223,17.90518584986111,18,19,9.090027777602927e-05,0.00043980027777834607
Stora Ängby Alle | Träd 24,Stora Ängby Alle,Träd 24,59.347113999861115,17.90530569986111,18,19,0.00011549972222724136,0.0010177999999996246
Stora Ängby Alle | Buske 25,Stora Ängby Alle,Buske 25,59.347085750000005,17.9055131,18,19,0.00010699999999985721,0.0002691000000005772
Stora Ängby Alle | Träd 26,Stora Ängby Alle,Träd 26,59.34709684986112,17.90559754972222,18,19,9.610000000037644e-05,0.0005548999999973603
Stora Ängby Alle | Buske 27,Stora Ängby Alle,Buske 27,59.3470857,17.905728949861107,18,19,0.00013260000000059335,0.0006205997222217263
Stora Ängby Alle | Buske 28,Stora Ängby Alle,Buske 28,59.34705279986112,17.906042399999997,18,19,0.00016159972222595798,0.0007871000000001516
Stora Ängby Alle | Träd 29,Stora Ängby Alle,Träd 29,59.34705505,17.90618969986111,18,19,9.779999999892652e-05,0.0010207999999991557
Stora Ängby Alle | Buske 30,Stora Ängby Alle,Buske 30,59.34703939986112,17.90631079986111,18,19,0.00012079999999770052,0.0013037997222227204
Stora Ängby Alle | Träd 31,Stora Ängby Alle,Träd 31,59.34703184986111,17.906389349999998,18,19,5.54997222224074e-05,0.0001677002777782377
Stora Ängby Alle | Buske 32,Stora Ängby Alle,Buske 32,59.34701885,17.906522249861112,18,19,0.00010320027777765972,0.000505600000000328
Stora Ängby Alle | Träd 33,Stora Ängby Alle,Träd 33,59.34701604986111,17.90662499986111,18,19,0.00012910027777479627,0.00012269972222256342
Stora Ängby Alle | Buske 34,Stora Ängby Alle,Buske 34,59.346994099861114,17.906834099722218,18,19,0.00011330000000242535,0.00016719999999992297
Stora Ängby Alle | Träd 35,Stora Ängby Alle,Träd 35,59.346981249861116,17.90696094986111,18,19,8.429972222501192e-05,0.0001525999999998362
Bergslagsvägen  178 | Klätterväxter 12 st - 200 liter,Bergslagsvägen  178,Klätterväxter 12 st - 200 liter,59.342477,17.90803779972222,13,13,0.0015672002777762373,0.0026201002777774818
Sankt Göransparken E2 | Luftbrunn 1,Sankt Göransparken E2,Luftbrunn 1,59.33545198611111,18.02607448611111,12,12,0.00019999999999953388,0.00041700000000233217
Sankt Göransparken E2 | Luftbrunn 2,Sankt Göransparken E2,Luftbrunn 2,59.3354505,18.02598598611111,12,12,0.00016660555555603196,0.00028497222222156893
Sankt Göransparken E2 | Luftbrunn 3,Sankt Göransparken E2,Luftbrunn 3,59.33567048611111,18.02596287638889,12,12,0.00035502777777907113,0.00046999999999997044
Stångåvägen | Planting area 12,Stångåvägen,Planting area 12,59.276199274999996,18.13886433888889,1,26,0.0,0.0
Stångåvägen | Planting area 8,Stångåvägen,Planting area 8,59.276291291666666,18.138493788888887,1,25,0.0,0.0
Stångåvägen | Gräsyta 13,Stångåvägen,Gräsyta 13,59.276205527777776,18.138917144444445,1,26,0.0,0.0
Stångåvägen | Gräsyta 7,Stångåvägen,Gräsyta 7,59.276267177777775,18.138541594444444,1,26,0.0,0.0
Eksätravägen Skärholmsvägen | Tree 1,Eksätravägen Skärholmsvägen,Tree 1,59.288797162499996,17.92862831805556,6,20,0.003488172222219532,0.004185888888891043
Eksätravägen Skärholmsvägen | Tree 2,Eksätravägen Skärholmsvägen,Tree 2,59.287057580555555,17.926063494444445,6,20,0.001279405555557389,0.000981441666663585
Eksätravägen Skärholmsvägen | Tree 3,Eksätravägen Skärholmsvägen,Tree 3,59.28703932777778,17.926838655555557,6,20,0.0009788999999997827,0.0009958611111109406
Eksätravägen Skärholmsvägen | Tree 4,Eksätravägen Skärholmsvägen,Tree 4,59.28704313611111,17.926879645833335,6,20,0.0009318805555551535,0.0008845611111141238
Eksätravägen Skärholmsvägen | Tree 5,Eksätravägen Skärholmsvägen,Tree 5,59.28691807777778,17.92676419166667,6,20,0.00045048888888743477,0.0005676944444417131
Eksätravägen Skärholmsvägen | Tree 6,Eksätravägen Skärholmsvägen,Tree 6,59.28685244027777,17.92675100138889,6,20,0.00020044722222678502,0.00030626944444378523
Eksätravägen Skärholmsvägen | Tree 7,Eksätravägen Skärholmsvägen,Tree 7,59.286870388888886,17.92671150416667,6,20,0.0001890249999974003,0.00032487777777845395
Eksätravägen Skärholmsvägen | Tree 8,Eksätravägen Skärholmsvägen,Tree 8,59.28681074027777,17.926745158333333,6,20,5.685833333757273e-05,0.00024601666666512756
Eksätravägen Skärholmsvägen | Tree 9,Eksätravägen Skärholmsvägen,Tree 9,59.286801116666666,17.926733954166668,6,20,0.00033845833333145947,0.0004201638888865489
Eksätravägen Skärholmsvägen | Tree 10,Eksätravägen Skärholmsvägen,Tree 10,59.286776626388885,17.92671715,6,20,0.0010165666666637208,0.0010505638888886892
Eksätravägen Skärholmsvägen | Tree 11,Eksätravägen Skärholmsvägen,Tree 11,59.28664520416666,17.92665156666667,6,20,0.0007791999999966492,0.0009223222222196625
Eksätravägen Skärholmsvägen | Tree 12,Eksätravägen Skärholmsvägen,Tree 12,59.28651709583333,17.926501966666667,6,20,0.0008894972222250885,0.0011300583333344605
Eksätravägen Skärholmsvägen | Tree 13,Eksätravägen Skärholmsvägen,Tree 13,59.28638788611111,17.926317508333334,6,20,0.000861886111110266,0.0007642111111110239
Eksätravägen Skärholmsvägen | Tree 14,Eksätravägen Skärholmsvägen,Tree 14,59.28639779444444,17.926225708333334,6,20,0.0009414027777836509,0.0008021222222218682
Eksätravägen Skärholmsvägen | Tree 15,Eksätravägen Skärholmsvägen,Tree 15,59.28649769027778,17.92640649166667,6,20,0.0028319250000024,0.002311947222221278
Örby torg | Tree 1,Örby torg,Tree 1,59.27469943333333,18.025761119444446,6,21,0.0002610027777834034,0.0011911444444443475
Örby torg | Tree 2,Örby torg,Tree 2,59.27473016944444,18.025676431944444,6,21,0.00022652222222063756,0.001246083333331427
Örby torg | Tree 3,Örby torg,Tree 3,59.27473900694444,18.025516051388887,6,21,0.0002271749999991357,0.0010069249999986596
Örby torg | Tree 4,Örby torg,Tree 4,59.27466207638889,18.025460637499997,6,21,0.00018484722222211758,0.0007849861111104417
Örby torg | Tree 5,Örby torg,Tree 5,59.27465682916666,18.025246706944444,6,21,8.98249999963241e-05,0.00036471111111069376
Örby torg | Tree 6,Örby torg,Tree 6,59.27462526666666,18.025122611111108,6,21,0.00012801388889016607,0.0006250138888894696
Björkhagen | Tree 1,Björkhagen,Tree 1,59.29019202083333,18.11588716111111,6,23,0.00012480277777626725,0.0006949138888892037
Björkhagen | Tree 2,Björkhagen,Tree 2,59.29014029722222,18.115430833333335,6,23,8.581666666884757e-05,0.000694769444443466
Narvavägen | Träd 2,Narvavägen,Träd 2,59.3324275,18.09323148611111,8,19,0.0003600000000005821,0.0004910000000002412
Narvavägen | Träd 3,Narvavägen,Träd 3,59.33250700000001,18.093379499999998,8,19,0.0001490000000003988,0.0006360000000000809
Narvavägen | Träd 4,Narvavägen,Träd 4,59.3325875,18.0933565,8,19,0.00015897222222349683,0.0004310000000025127
Narvavägen | Träd 5,Narvavägen,Träd 5,59.332637000000005,18.09335297222222,8,19,0.00021502777777726578,0.0004579722222217697
Narvavägen | Träd 6,Narvavägen,Träd 6,59.33278147222222,18.093108986111112,8,19,0.00028897222222212804,0.00047202777777499705
Narvavägen | Träd 7,Narvavägen,Träd 7,59.33278,18.0926465,8,19,0.00024100000000260025,0.0006430000000001712
Narvavägen | Träd 8,Narvavägen,Träd 8,59.33290047222222,18.0926135,8,19,0.00043600000000054706,0.000898000000002952
Narvavägen | Träd 9,Narvavägen,Träd 9,59.332973,18.092795499999998,8,19,0.00048002777777611527,0.0004349999999995191
Narvavägen | Träd 10,Narvavägen,Träd 10,59.33302198611111,18.092907499999995,8,19,0.00019900000000205864,0.0008530000000028792
Narvavägen | Träd 11,Narvavägen,Träd 11,59.33299098611111,18.092674,8,19,0.00030399999999985994,0.000726972222224731
Strandvägen 59-61 | Träd 1,Strandvägen 59-61,Träd 1,59.332892,18.097075472222222,8,19,0.0002420000000000755,0.0003070277777759145
Strandvägen 59-61 | Träd 2,Strandvägen 59-61,Träd 2,59.332740972222226,18.09714248611111,8,19,0.0001560277777770125,0.0002839999999970644
Strandvägen 59-61 | Träd 3,Strandvägen 59-61,Träd 3,59.332683986111114,18.09697598611111,8,19,0.00013899999999722468,0.00020502777777764436
Strandvägen 59-61 | Träd 4,Strandvägen 59-61,Träd 4,59.332575500000004,18.09692947222222,12,23,0.00025300000000072487,0.0002979722222242742
Strandvägen 59-61 | Träd 5,Strandvägen 59-61,Träd 5,59.332572472222225,18.09693498611111,12,23,0.0001239999999995689,0.00026199999999931833
Strandvägen 59-61 | Träd 6,Strandvägen 59-61,Träd 6,59.33255397222223,18.096868486111113,8,18,0.0002500277777741644,0.00046599999999941133
Torsgatan/Sankt Eriksplan | Träd 1,Torsgatan/Sankt Eriksplan,Träd 1,59.339084972222224,18.03940578055556,11,21,0.0003074999999981287,0.0007623333333341975
Rågsved (mittemot Lidl) | Träd 1,Rågsved (mittemot Lidl),Träd 1,59.257501225,18.01293202638889,6,19,0.0009402416666617341,0.0008783027777781172
Rågsved (mittemot Lidl) | Träd 2,Rågsved (mittemot Lidl),Träd 2,59.25752571388889,18.012837165277777,6,21,0.00012638888888716338,9.357777777907472e-05
Sofielundsplan | Träd7,Sofielundsplan,Träd7,59.28926067222222,18.090007693055554,6,18,0.00016248888888981128,0.00021376666666483857
Örby torg | Tree 8,Örby torg,Tree 8,59.27462094444444,18.024758468055555,6,21,0.00013665277777619167,0.0007588305555579211
Örby torg | Tree 9,Örby torg,Tree 9,59.27454386388889,18.02474256944444,6,21,0.00027226111111389173,0.0009873916666656157
Örby torg | Tree 10,Örby torg,Tree 10,59.27455861527778,18.02456966111111,6,21,0.0002438055555558094,0.001252994444442379
Hornsplan | Träd2,Hornsplan,Träd2,59.31610654166666,18.03450352777778,7,19,0.000196102777778151,0.00012294999999795664
Hornsplan | Träd3,Hornsplan,Träd3,59.316065091666665,18.03416057777778,7,19,0.00016616666666635638,0.00021069444444421492
Hornsplan | Träd4,Hornsplan,Träd4,59.31641843888889,18.03380070277778,7,20,0.00041836111110882257,0.0009310555555579469
Klarabergsgatan 56-64 | Träd1,Klarabergsgatan 56-64,Träd1,59.331740333333336,18.060222986111114,12,20,0.0002907805555594223,0.0006270000000014875
Klarabergsgatan 56-64 | Träd2,Klarabergsgatan 56-64,Träd2,59.33168147222223,18.060182,12,20,0.0004171725000006177,0.0005420277777794524
Klarabergsgatan 56-64 | Träd3,Klarabergsgatan 56-64,Träd3,59.33159995,18.0600604,12,20,0.00058299999999889,0.0008979388888903372
Klarabergsgatan 56-64 | Träd4,Klarabergsgatan 56-64,Träd4,59.331568849861114,18.059949199861112,12,20,0.0004680833333381429,0.0005942416666648853
Klarabergsgatan 56-64 | Träd5,Klarabergsgatan 56-64,Träd5,59.3314460875,18.05978848611111,12,20,0.0003815722222242357,0.0003312361111120765
Klarabergsgatan 56-64 | Träd6,Klarabergsgatan 56-64,Träd6,59.33141835416667,18.059662747222223,12,20,0.00048026666667055906,0.0005516694444445136
Klarabergsgatan 50 Åhlens | Träd1,Klarabergsgatan 50 Åhlens,Träd1,59.332134,18.062453,13,20,0.0005383111111143535,0.0027170000000005246
Klarabergsgatan 50 Åhlens | Träd2,Klarabergsgatan 50 Åhlens,Träd2,59.332154,18.062384972222223,13,20,0.0004206555555583691,0.0006490277777793096
Klarabergsgatan 50 Åhlens | Träd7,Klarabergsgatan 50 Åhlens,Träd7,59.331952,18.061413972222223,13,20,0.0003777997222229601,0.0011069722222210032
Klarabergsgatan 50 Åhlens | Träd8,Klarabergsgatan 50 Åhlens,Träd8,59.331724972222226,18.061098,13,20,0.0005308833333330654,0.0010989999999999611
Klarabergsgatan 50 Åhlens | Träd4,Klarabergsgatan 50 Åhlens,Träd4,59.332106,18.061944,13,20,0.0004089416666630541,0.0006978194444435815
Klarabergsgatan 50 Åhlens | Träd3,Klarabergsgatan 50 Åhlens,Träd3,59.332003,18.062291286111112,13,20,0.0006879722222237206,0.0008890000000008058
Klarabergsgatan 50 Åhlens | Träd5,Klarabergsgatan 50 Åhlens,Träd5,59.331963,18.061716799722223,13,20,0.0004311277777730993,0.0011979722222221767
Klarabergsgatan 50 Åhlens | Träd6,Klarabergsgatan 50 Åhlens,Träd6,59.3319374,18.061558,13,20,0.0004650277777784595,0.0013280277777774074
Sankt Eriksgatan 96-108 | Träd15,Sankt Eriksgatan 96-108,Träd15,59.343359535972226,18.038842986111113,12,22,0.00023302777777445272,0.0007480722222226177
Sergels torg 14-16 | Träd1,Sergels torg 14-16,Träd1,59.33277361111111,18.0641885,12,20,0.00039400000000000546,0.00037497222222171445
Sergels torg 14-16 | Träd2,Sergels torg 14-16,Träd2,59.332671984722225,18.0639855,12,20,0.000869000000001563,0.0018390277777768915
Sergels torg 14-16 | Träd3,Sergels torg 14-16,Träd3,59.33267197361111,18.063766486111113,12,20,0.0006839999999996849,0.00035948055555579117
Sergels torg 14-16 | Träd5,Sergels torg 14-16,Träd5,59.33248448611111,18.063420472222223,12,20,0.001045727499999316,0.0007771000000005301
Sergels torg 14-16 | Träd4,Sergels torg 14-16,Träd4,59.33257097222223,18.06360474722222,12,20,0.0003950277777775568,0.001038027777777728
Sergels torg 14-16 | Träd6,Sergels torg 14-16,Träd6,59.332500663888894,18.063248386111113,12,20,0.00025915833333556293,0.0008339722222210355
Per Lindeströms väg 64 | Träd2,Per Lindeströms väg 64,Träd2,59.29838364444444,18.100309795833336,6,23,7.468888888695346e-05,8.749444444333676e-05
Olof Gjödingsgatan 1-11 | Träd1,Olof Gjödingsgatan 1-11,Träd1,59.330525,18.034487972222223,9,19,0.00019999999999953388,0.0004099722222221658
Olof Gjödingsgatan 1-11 | Träd2,Olof Gjödingsgatan 1-11,Träd2,59.330598,18.03452098611111,10,19,0.0002040277777766164,0.0003151194444441785
Olof Gjödingsgatan 1-11 | Träd3,Olof Gjödingsgatan 1-11,Träd3,59.330682261111114,18.034522986111114,10,19,0.0001986999999985528,0.00021502777777726578
Rödabergsbrinken 6 | Träd1,Rödabergsbrinken 6,Träd1,59.344617972222224,18.038122972222222,9,19,0.00013202777777365782,0.000332000000000221
Rödabergsgatan 10-12 | Träd1,Rödabergsgatan 10-12,Träd1,59.344242083333334,18.034459972222223,11,19,0.0001910277777739111,0.0002959694444442107
Rödabergsgatan 10-12 | Träd2,Rödabergsgatan 10-12,Träd2,59.344242819444446,18.034610080555556,11,19,0.00013975555555134633,0.0002863472222216501
Rödabergsgatan 10-12 | Träd3,Rödabergsgatan 10-12,Träd3,59.344338972222225,18.034866,11,19,0.0006581333333315342,0.0010316527777760598
Sankt Eriksgatan 96-108 | Träd1,Sankt Eriksgatan 96-108,Träd1,59.342798,18.038899,11,22,0.0004674194444476143,0.00038400000000038403
Sankt Eriksgatan 96-108 | Träd2,Sankt Eriksgatan 96-108,Träd2,59.342872972222224,18.038927,11,22,0.00013407499999829042,0.00038615000000064015
Sankt Eriksgatan 96-108 | Träd3,Sankt Eriksgatan 96-108,Träd3,59.342934972222224,18.038911972222223,11,22,0.0002145638888890744,0.0006844138888872919
Sankt Eriksgatan 96-108 | Träd4,Sankt Eriksgatan 96-108,Träd4,59.343087383333334,18.03883,11,22,0.0003229722222215514,0.0005649722222251796
Sankt Eriksgatan 96-108 | Träd5,Sankt Eriksgatan 96-108,Träd5,59.343133972222226,18.038972972222226,11,22,0.0003570277777740216,0.0009189722222231467
Sankt Eriksgatan 96-108 | Träd6,Sankt Eriksgatan 96-108,Träd6,59.34343854583334,18.039168441666668,12,23,0.0004330000000010159,0.0005290000000002237
Sankt Eriksgatan 96-108 | Träd7,Sankt Eriksgatan 96-108,Träd7,59.34351211944444,18.039148091666668,12,22,0.0002940277777767619,0.0003510000000019886
Sankt Eriksgatan 96-108 | Träd8,Sankt Eriksgatan 96-108,Träd8,59.34377545833334,18.039313980555555,12,22,0.0002912777777765996,0.0004077527777788248
Sankt Eriksgatan 96-108 | Träd9,Sankt Eriksgatan 96-108,Träd9,59.34399515277778,18.03942698611111,12,22,0.0002999722222227774,0.0005290027777782313
Sankt Eriksgatan 96-108 | Träd10,Sankt Eriksgatan 96-108,Träd10,59.344117216666675,18.039472986111114,12,22,0.00030019999999808533,0.0009764416666691034
Sankt Eriksgatan 96-108 | Träd11,Sankt Eriksgatan 96-108,Träd11,59.34432222763889,18.039513347222226,12,22,0.00030999999999892225,0.0005419277777782838
Sankt Eriksgatan 96-108 | Träd12,Sankt Eriksgatan 96-108,Träd12,59.344570652777776,18.039667605555557,12,22,0.0005820000000014147,0.0010183277777784383
Sankt Eriksgatan 96-108 | Träd13,Sankt Eriksgatan 96-108,Träd13,59.344190325,18.039255,12,22,0.00016924166666854035,0.000375058333332845
Sankt Eriksgatan 96-108 | Träd14,Sankt Eriksgatan 96-108,Träd14,59.34346698611111,18.038850691666667,12,22,0.00013874999999785587,0.0005351275000009537
Ynglingagatan 1 | Träd1,Ynglingagatan 1,Träd1,59.349586,18.04953191666667,11,19,0.0002893888888877427,0.00026635000000041487
Åkervägen 106 | Träd1,Åkervägen 106,Träd1,59.28168465,18.1034670375,6,19,6.776666666752362e-05,8.1386111109083e-05
Åkervägen 122-125 | Träd1,Åkervägen 122-125,Träd1,59.28009330972222,18.101355672222223,6,19,0.00022892222222026248,0.0001647888888882676
Åkervägen 122-125 | Träd2,Åkervägen 122-125,Träd2,59.280126611111115,18.101296009722226,6,19,8.002222222813771e-05,0.00021901388889133955
Åkervägen 122-125 | Träd3,Åkervägen 122-125,Träd3,59.280211469444446,18.101339258333333,6,19,0.00014586944444516803,9.493888888911783e-05
Bägersta byväg 15-17 | Träd1,Bägersta byväg 15-17,Träd1,59.28729691527778,18.05897203611111,6,19,0.00013590000000363034,0.0002091583333339031
Cedergrensvägen 44 | Träd1,Cedergrensvägen 44,Träd1,59.30077732361111,17.997709497222225,6,23,0.0002125638888870185,0.00047252499999927977
Cedergrensvägen 44 | Träd2,Cedergrensvägen 44,Träd2,59.300805358333335,17.997754795833334,6,23,5.6394444449381353e-05,0.00010764722222234013
Horisontvägen 70-101 /Flygfältsgatan | Träd1,Horisontvägen 70-101 /Flygfältsgatan,Träd1,59.262433975,18.133096745833335,6,19,0.0001674583333297619,0.00017437777777828956
Horisontvägen 70-101 /Flygfältsgatan | Träd2,Horisontvägen 70-101 /Flygfältsgatan,Träd2,59.262458027777775,18.13306620138889,6,19,0.00012825277777750443,0.0001794722222214773
Horisontvägen 70-101 /Flygfältsgatan | Träd3,Horisontvägen 70-101 /Flygfältsgatan,Träd3,59.26245785138889,18.13307886527778,6,19,8.509999999972706e-05,5.395277777608953e-05
Horisontvägen 70-101 /Flygfältsgatan | Träd4,Horisontvägen 70-101 /Flygfältsgatan,Träd4,59.2624212125,18.13316974027778,6,19,0.00011523055555784367,0.0001534611111111417
Horisontvägen 70-101 /Flygfältsgatan | Träd5,Horisontvägen 70-101 /Flygfältsgatan,Träd5,59.26340306666667,18.132834952777777,6,19,9.558333333359315e-05,0.00016060000000095442
Lidköpingsvägen 50 | Träd1,Lidköpingsvägen 50,Träd1,59.29165980277777,18.10384495277778,6,23,0.00012638611111270848,0.00025215277777945744
Lidköpingsvägen 50 | Träd2,Lidköpingsvägen 50,Träd2,59.29165276944444,18.10389976527778,6,23,8.01944444503988e-05,0.00019369166666649562
Birkagatan 1-7 | Träd1,Birkagatan 1-7,Träd1,59.33966929444445,18.033903006944445,10,17,0.00036300000000011323,0.0003244444444447936
Björns trädgård | Träd1,Björns trädgård,Träd1,59.315445520833336,18.073694500000002,6,19,0.0006762000000009039,0.0004490916666668454
Björns trädgård | Träd2,Björns trädgård,Träd2,59.31547519861111,18.07371737638889,6,19,2.9919444443748944e-05,0.00046649722222369405
Björns trädgård | Träd3,Björns trädgård,Träd3,59.3155023625,18.073677169444444,6,19,5.792222221856491e-05,0.00017102222222220576
Björns trädgård | Träd4,Björns trädgård,Träd4,59.315485781944446,18.073691947222223,6,19,0.0006690249999934395,0.0003258999999999901
Bjurholmsplan | Träd1,Bjurholmsplan,Träd1,59.30917219861111,18.080496856944443,6,20,0.00028403888889272366,0.0005636861111106839
Bjurholmsplan | Träd2,Bjurholmsplan,Träd2,59.30910608472222,18.08045991111111,6,20,0.0005954555555618413,0.0005061138888891037
Bjurholmsplan | Träd3,Bjurholmsplan,Träd3,59.30937738055555,18.080446593055555,6,20,0.00045862777778182817,0.0007230527777792872
Bjurholmsplan | Träd4,Bjurholmsplan,Träd4,59.30942660416666,18.080379215277777,6,20,0.00018937777777239262,0.0007268777777795776
Bjurholmsplan | Träd5,Bjurholmsplan,Träd5,59.30947890694444,18.080326105555557,6,20,0.000302533333332633,0.0007122305555569142
Bjurholmsplan | Träd6,Bjurholmsplan,Träd6,59.30948469027778,18.080323354166666,6,20,0.00016824444444552,0.0006186194444453008
Bjurholmsplan | Träd7,Bjurholmsplan,Träd7,59.309510886111106,18.08066886111111,6,20,0.00046889166666375104,0.0005707749999999123
Bjurholmsplan | Träd8,Bjurholmsplan,Träd8,59.30962800555555,18.08093009583333,6,20,0.0001291750000049774,0.00044966388889022824
Bjurholmsplan | Träd9,Bjurholmsplan,Träd9,59.30961141805555,18.081124479166668,6,20,6.520000000165282e-05,0.0008347166666666794
Bjurholmsplan | Träd10,Bjurholmsplan,Träd10,59.30956363333333,18.081012722222223,7,20,0.0002635194444451372,0.0007849277777793873
Bjurholmsplan | Träd11,Bjurholmsplan,Träd11,59.30949435416666,18.08111532361111,6,20,0.00032300000000162754,0.0009605694444445589
Bjurholmsplan | Träd12,Bjurholmsplan,Träd12,59.30945949583333,18.081209093055556,6,20,0.00019811944444114715,0.0010526583333358985
Bjurholmsplan | Träd13,Bjurholmsplan,Träd13,59.30937970555556,18.081198125,6,20,0.00016132777778210539,0.0007833638888889993
