unique_id,address,tree_number,centroid_lat,centroid_lon,spread_meters,sample_count,confidence
 Byängsgränd | Träd 1, Byängsgränd,Träd 1,59.28730307083333,18.055092990277778,31.338750067879275,6,LOW
Per Lindeströms väg 64 | Träd 1,Per Lindeströms väg 64,Träd 1,59.29842499861111,18.100218390277778,15.184195840599813,6,MEDIUM
Per Lindeströms väg 64 | Träd2,Per Lindeströms väg 64,Träd2,59.29838364444444,18.100309795833336,8.880636391797502,6,HIGH
Pilvingegatan 8-10 | Planteringsyta 1,Pilvingegatan 8-10,Planteringsyta 1,59.267612125,18.126100162500002,55.06993245585709,4,LOW
Pilvingegatan 8-10 | Planteringsyta 2,Pilvingegatan 8-10,Planteringsyta 2,59.26762823055555,18.126051219444445,21.230204159609244,5,LOW
Pilvingegatan 8-10 | Planteringsyta 3,Pilvingegatan 8-10,Planteringsyta 3,59.26786902222222,18.12623931111111,38.75771679227727,5,LOW
Pilvingegatan 8-10 | Träd 1,Pilvingegatan 8-10,Träd 1,59.26764613888889,18.12606037361111,40.803150531058805,6,LOW
Pilvingegatan 8-10 | Träd 2,Pilvingegatan 8-10,Träd 2,59.26772534861111,18.126054698611114,32.648055220283034,6,LOW
Pilvingegatan 8-10 | Träd 3 (Metasequoia),Pilvingegatan 8-10,Träd 3 (Metasequoia),59.26771453472222,18.126089740277777,18.826592891162306,6,MEDIUM
Pilvingegatan 8-10 | Träd 4,Pilvingegatan 8-10,Träd 4,59.26772402083333,18.1261613875,26.078332412877412,6,LOW
Pilvingegatan 8-10 | Träd 5,Pilvingegatan 8-10,Träd 5,59.26783891805556,18.12619565138889,37.86016436988404,6,LOW
Piongränd 12  | Träd 1,Piongränd 12 ,Träd 1,59.361926600000004,17.837464399861112,8.11503522859717,8,HIGH
Pipersgatan | Planteringsyta 1,Pipersgatan,Planteringsyta 1,59.33044879972223,18.045908799722223,27.082997691472,19,LOW
Pipersgatan | Planteringsyta 2,Pipersgatan,Planteringsyta 2,59.33041926527778,18.046096715277777,50.55946648804691,20,LOW
Pipersgatan | Planteringsyta 3,Pipersgatan,Planteringsyta 3,59.33045879027778,18.04611116527778,53.96323535632329,20,LOW
Plantanparken | Träd 1,Plantanparken,Träd 1,59.28632531666666,18.07647175,26.54918148645828,6,LOW
Plantskolevägen 2-6 och 38 | Träd 1,Plantskolevägen 2-6 och 38,Träd 1,59.28543491666667,18.07716220416667,8.422803730107614,6,HIGH
Plantskolevägen 2-6 och 38 | Träd 2,Plantskolevägen 2-6 och 38,Träd 2,59.28534418194444,18.07718590416667,17.91352340372386,6,MEDIUM
Plantskolevägen 2-6 och 38 | Träd 3,Plantskolevägen 2-6 och 38,Träd 3,59.285194276388886,18.077225326388888,28.804063062506643,6,LOW
Plantskolevägen 2-6 och 38 | Träd 4,Plantskolevägen 2-6 och 38,Träd 4,59.282915147222226,18.078878977777777,11.781551349116876,6,MEDIUM
Plantskolevägen/Enskedevägen | Träd 1,Plantskolevägen/Enskedevägen,Träd 1,59.28543345972222,18.077172251388888,10.844235559368174,2,MEDIUM
Presidentvägen 21 mitt emot | Träd 1,Presidentvägen 21 mitt emot,Träd 1,59.2766850375,18.115106861111112,3.6018399056596753,2,HIGH
Presidentvägen 4 | Träd1,Presidentvägen 4,Träd1,59.277742430555556,18.114371719444446,33.00843321389628,6,LOW
Presidentvägen 4 | Träd2,Presidentvägen 4,Träd2,59.27765469305555,18.11452681805556,13.158802427945462,6,MEDIUM
Prins Bertils Väg | Träd 1,Prins Bertils Väg,Träd 1,59.329838888888894,18.13263611111111,0.0,1,HIGH
Prins Bertils Väg | Träd 10,Prins Bertils Väg,Träd 10,59.32848611111111,18.136844444444446,0.0,1,HIGH
Prins Bertils Väg | Träd 11,Prins Bertils Väg,Träd 11,59.32846388888889,18.13695,0.0,1,HIGH
Prins Bertils Väg | Träd 12,Prins Bertils Väg,Träd 12,59.328363888888894,18.137452777777778,0.0,1,HIGH
Prins Bertils Väg | Träd 13,Prins Bertils Väg,Träd 13,59.328322222222226,18.137794444444445,0.0,1,HIGH
Prins Bertils Väg | Träd 14,Prins Bertils Väg,Träd 14,59.32830555555556,18.138016666666665,0.0,1,HIGH
Prins Bertils Väg | Träd 15,Prins Bertils Väg,Träd 15,59.328272222222225,18.13829722222222,0.0,1,HIGH
Prins Bertils Väg | Träd 16,Prins Bertils Väg,Träd 16,59.328247222222224,18.13841111111111,0.0,1,HIGH
Prins Bertils Väg | Träd 17,Prins Bertils Väg,Träd 17,59.328227777777784,18.138669444444442,0.0,1,HIGH
Prins Bertils Väg | Träd 18,Prins Bertils Väg,Träd 18,59.32816944444445,18.139016666666667,0.0,1,HIGH
Prins Bertils Väg | Träd 19,Prins Bertils Väg,Träd 19,59.328208333333336,18.13915,0.0,1,HIGH
Prins Bertils Väg | Träd 2,Prins Bertils Väg,Träd 2,59.32978888888889,18.132483333333333,0.0,1,HIGH
Prins Bertils Väg | Träd 20,Prins Bertils Väg,Träd 20,59.328186111111116,18.13956111111111,0.0,1,HIGH
Prins Bertils Väg | Träd 21,Prins Bertils Väg,Träd 21,59.32818055555556,18.139630555555556,0.0,1,HIGH
Prins Bertils Väg | Träd 22,Prins Bertils Väg,Träd 22,59.328125,18.140405555555557,0.0,1,HIGH
Prins Bertils Väg | Träd 23,Prins Bertils Väg,Träd 23,59.32810277777778,18.140519444444443,0.0,1,HIGH
Prins Bertils Väg | Träd 24,Prins Bertils Väg,Träd 24,59.328072222222225,18.140777777777778,0.0,1,HIGH
Prins Bertils Väg | Träd 25,Prins Bertils Väg,Träd 25,59.32804166666667,18.140908333333332,0.0,1,HIGH
Prins Bertils Väg | Träd 26,Prins Bertils Väg,Träd 26,59.32799166666667,18.141066666666667,0.0,1,HIGH
Prins Bertils Väg | Träd 27,Prins Bertils Väg,Träd 27,59.327983333333336,18.141255555555556,0.0,1,HIGH
Prins Bertils Väg | Träd 28,Prins Bertils Väg,Träd 28,59.32788888888889,18.141819444444444,0.0,1,HIGH
Prins Bertils Väg | Träd 3,Prins Bertils Väg,Träd 3,59.329797222222226,18.13257777777778,0.0,1,HIGH
Prins Bertils Väg | Träd 30,Prins Bertils Väg,Träd 30,59.32774444444445,18.142516666666666,0.0,1,HIGH
Prins Bertils Väg | Träd 31,Prins Bertils Väg,Träd 31,59.32768888888889,18.142830555555555,0.0,1,HIGH
Prins Bertils Väg | Träd 32,Prins Bertils Väg,Träd 32,59.327711111111114,18.142972222222223,0.0,1,HIGH
Prins Bertils Väg | Träd 33,Prins Bertils Väg,Träd 33,59.32718611111112,18.144469444444443,0.0,1,HIGH
Prins Bertils Väg | Träd 34,Prins Bertils Väg,Träd 34,59.32705555555556,18.145027777777777,0.0,1,HIGH
Prins Bertils Väg | Träd 35,Prins Bertils Väg,Träd 35,59.326858333333334,18.146175,0.0,1,HIGH
Prins Bertils Väg | Träd 36,Prins Bertils Väg,Träd 36,59.326819444444446,18.146519444444444,0.0,1,HIGH
Prins Bertils Väg | Träd 37,Prins Bertils Väg,Träd 37,59.32683611111111,18.146575,0.0,1,HIGH
Prins Bertils Väg | Träd 38,Prins Bertils Väg,Träd 38,59.32682500000001,18.14667777777778,0.0,1,HIGH
Prins Bertils Väg | Träd 39,Prins Bertils Väg,Träd 39,59.32680833333334,18.146752777777778,0.0,1,HIGH
Prins Bertils Väg | Träd 4,Prins Bertils Väg,Träd 4,59.329638888888894,18.132944444444444,0.0,1,HIGH
Prins Bertils Väg | Träd 40,Prins Bertils Väg,Träd 40,59.32814722222223,18.139644444444443,0.0,1,HIGH
Prins Bertils Väg | Träd 41,Prins Bertils Väg,Träd 41,59.32816944444445,18.139508333333332,0.0,1,HIGH
Prins Bertils Väg | Träd 42,Prins Bertils Väg,Träd 42,59.328161111111115,18.139244444444444,0.0,1,HIGH
Prins Bertils Väg | Träd 43,Prins Bertils Väg,Träd 43,59.328175,18.138908333333333,0.0,1,HIGH
Prins Bertils Väg | Träd 44,Prins Bertils Väg,Träd 44,59.32854722222223,18.136222222222223,0.0,1,HIGH
Prins Bertils Väg | Träd 5,Prins Bertils Väg,Träd 5,59.32933888888889,18.133791666666667,0.0,1,HIGH
Prins Bertils Väg | Träd 6,Prins Bertils Väg,Träd 6,59.32922222222223,18.134113888888887,0.0,1,HIGH
Prins Bertils Väg | Träd 7,Prins Bertils Väg,Träd 7,59.328813888888895,18.135308333333334,0.0,1,HIGH
Prins Bertils Väg | Träd 8,Prins Bertils Väg,Träd 8,59.32878055555556,18.135502777777777,0.0,1,HIGH
Prins Bertils Väg | Träd 9,Prins Bertils Väg,Träd 9,59.32866666666667,18.13596111111111,0.0,1,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 1,Prästgårdsstråket / Solberga hagväg,Träd 1,59.279979422222226,18.009552958333334,18.07622494121503,2,MEDIUM
Prästgårdsstråket / Solberga hagväg | Träd 2,Prästgårdsstråket / Solberga hagväg,Träd 2,59.279973661111114,18.00965231111111,4.881805151306855,2,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 3,Prästgårdsstråket / Solberga hagväg,Träd 3,59.27998704444444,18.009649056944443,3.323143587680078,2,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 4,Prästgårdsstråket / Solberga hagväg,Träd 4,59.279993841666666,18.009708479166665,10.165879273667871,2,MEDIUM
Prästgårdsstråket / Solberga hagväg | Träd 5,Prästgårdsstråket / Solberga hagväg,Träd 5,59.280052491666666,18.009883966666663,3.3460482845440422,2,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 6,Prästgårdsstråket / Solberga hagväg,Träd 6,59.280071462500004,18.009938690277778,2.8744332541326467,2,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 7,Prästgårdsstråket / Solberga hagväg,Träd 7,59.28010922083333,18.010014373611114,4.1560567209462915,2,HIGH
Prästgårdsstråket / Solberga hagväg | Träd 8,Prästgårdsstråket / Solberga hagväg,Träd 8,59.280229741666666,18.009980202777776,4.588353160215168,2,HIGH
Rehnsgatan 15-22 extrabevattning | Träd 10,Rehnsgatan 15-22 extrabevattning,Träd 10,59.342613972222225,18.058727972222222,0.0,1,HIGH
Rehnsgatan 15-22 extrabevattning | Träd 11,Rehnsgatan 15-22 extrabevattning,Träd 11,59.342663972222226,18.058879,0.0,1,HIGH
Rehnsgatan 15-22 extrabevattning | Träd 12,Rehnsgatan 15-22 extrabevattning,Träd 12,59.342728972222226,18.059248,0.0,1,HIGH
Rehnsgatan 15-22 extrabevattning | Träd 13,Rehnsgatan 15-22 extrabevattning,Träd 13,59.342765972222224,18.059432972222222,0.0,1,HIGH
Repslagargatan | Träd 1,Repslagargatan,Träd 1,59.31608747083333,18.07109723611111,24.78120046849913,6,LOW
Repslagargatan | Träd 2,Repslagargatan,Träd 2,59.31598426111111,18.071097533333333,12.828301463379011,6,MEDIUM
Repslagargatan | Träd 3,Repslagargatan,Träd 3,59.31591097222222,18.071100573611112,13.12279578500752,6,MEDIUM
Repslagargatan | Träd 4,Repslagargatan,Träd 4,59.31579621388889,18.071200419444445,11.412788130651544,6,MEDIUM
Ringvägen 52 | Träd 1,Ringvägen 52,Träd 1,59.31008862222222,18.059403655555556,63.41764123985472,7,LOW
Ringvägen 52 | Träd 2,Ringvägen 52,Träd 2,59.309779452777775,18.06018808888889,54.46290702537493,7,LOW
Ringvägen 64 | Träd 1,Ringvägen 64,Träd 1,59.308438034722215,18.064760025,20.698747605016518,6,LOW
Rissneleden | Buskyta 1,Rissneleden,Buskyta 1,59.3771179,17.9285953,11.815589037971817,5,MEDIUM
Rissneleden | Buskyta 10,Rissneleden,Buskyta 10,59.37567164986111,17.930078899861112,654.3426789088358,6,LOW
Rissneleden | Buskyta 11,Rissneleden,Buskyta 11,59.37551104986111,17.93028424986111,719.2922590024812,6,LOW
Rissneleden | Buskyta 12,Rissneleden,Buskyta 12,59.37532554986112,17.93056284986111,702.3335603993958,6,LOW
Rissneleden | Buskyta 13,Rissneleden,Buskyta 13,59.375270049861115,17.930451849722225,461.5970615680251,6,LOW
Rissneleden | Buskyta 14,Rissneleden,Buskyta 14,59.3749082,17.9309568,21.10789256419491,5,LOW
Rissneleden | Buskyta 15,Rissneleden,Buskyta 15,59.374854399722224,17.930766399722224,5.77376767868697,5,HIGH
Rissneleden | Buskyta 16,Rissneleden,Buskyta 16,59.37466464986112,17.9308609,308.92047407875174,6,LOW
Rissneleden | Buskyta 17,Rissneleden,Buskyta 17,59.37468529986111,17.9310906,288.4957790930542,6,LOW
Rissneleden | Buskyta 18,Rissneleden,Buskyta 18,59.3745227,17.931250399722224,7.368476543384592,5,HIGH
Rissneleden | Buskyta 19,Rissneleden,Buskyta 19,59.374505999722224,17.9310362,10.623797566531845,5,MEDIUM
Rissneleden | Buskyta 2,Rissneleden,Buskyta 2,59.3770815,17.928777799722223,13.073057029793105,5,MEDIUM
Rissneleden | Buskyta 20,Rissneleden,Buskyta 20,59.37430439986112,17.93121549986111,358.4459916393913,6,LOW
Rissneleden | Buskyta 21,Rissneleden,Buskyta 21,59.374349550000005,17.931421200000003,379.70682119742236,6,LOW
Rissneleden | Buskyta 22,Rissneleden,Buskyta 22,59.37412699972222,17.931419949861112,20.664771845293185,6,LOW
Rissneleden | Buskyta 23,Rissneleden,Buskyta 23,59.374194199722226,17.931544999722224,21.630357788707894,5,LOW
Rissneleden | Buskyta 24,Rissneleden,Buskyta 24,59.3730925,17.93538324972222,92.07142632811068,6,LOW
Rissneleden | Buskyta 25,Rissneleden,Buskyta 25,59.3730959,17.935406199722223,11.852019298948615,5,MEDIUM
Rissneleden | Buskyta 26,Rissneleden,Buskyta 26,59.3729372,17.9355596,10.819075769472304,5,MEDIUM
Rissneleden | Buskyta 27,Rissneleden,Buskyta 27,59.37281349972222,17.9361311,33.20849046324516,5,LOW
Rissneleden | Buskyta 28,Rissneleden,Buskyta 28,59.37270715,17.93643694986111,376.9333802309983,6,LOW
Rissneleden | Buskyta 29,Rissneleden,Buskyta 29,59.372780249722226,17.935954099861114,367.3563299631314,6,LOW
Rissneleden | Buskyta 3,Rissneleden,Buskyta 3,59.376862799861115,17.928735249722223,737.0838367348788,6,LOW
Rissneleden | Buskyta 30,Rissneleden,Buskyta 30,59.372611499722225,17.9367431,30.102126054763808,5,LOW
Rissneleden | Buskyta 31,Rissneleden,Buskyta 31,59.372610299722226,17.936773699722224,16.55579038481606,5,MEDIUM
Rissneleden | Buskyta 32,Rissneleden,Buskyta 32,59.3723212,17.938784299722222,14.059595904056806,5,MEDIUM
Rissneleden | Buskyta 33,Rissneleden,Buskyta 33,59.3722964,17.939136699722223,6.443572816073288,5,HIGH
Rissneleden | Buskyta 34,Rissneleden,Buskyta 34,59.372227199722225,17.9389676,10.254023251945535,5,MEDIUM
Rissneleden | Buskyta 35,Rissneleden,Buskyta 35,59.37212539972222,17.9393421,807.5003644232382,6,LOW
Rissneleden | Buskyta 36,Rissneleden,Buskyta 36,59.37220464986111,17.93943515,858.690602649913,6,LOW
Rissneleden | Buskyta 37,Rissneleden,Buskyta 37,59.37202414972222,17.93957465,848.5203337011104,6,LOW
Rissneleden | Buskyta 38,Rissneleden,Buskyta 38,59.372017999722225,17.9397887,641.9002112842571,5,LOW
Rissneleden | Buskyta 39,Rissneleden,Buskyta 39,59.3718208,17.939849599722223,23.3366568625446,5,LOW
Rissneleden | Buskyta 4,Rissneleden,Buskyta 4,59.376723850000005,17.928623449861114,714.0852552305316,6,LOW
Rissneleden | Buskyta 40,Rissneleden,Buskyta 40,59.3718549,17.9400246,12.192651720471554,5,MEDIUM
Rissneleden | Buskyta 41,Rissneleden,Buskyta 41,59.37161774972222,17.94004879986111,717.1571306874607,6,LOW
Rissneleden | Buskyta 42,Rissneleden,Buskyta 42,59.3713333,17.940809699722223,19.642139139082737,5,MEDIUM
Rissneleden | Buskyta 43,Rissneleden,Buskyta 43,59.3716475,17.9402714,11.048472946221189,5,MEDIUM
Rissneleden | Buskyta 44,Rissneleden,Buskyta 44,59.37137919972222,17.9410531,15.29748913945283,5,MEDIUM
Rissneleden | Buskyta 45,Rissneleden,Buskyta 45,59.371020799722224,17.9419536,36.48059442517266,5,LOW
Rissneleden | Buskyta 46,Rissneleden,Buskyta 46,59.374893166666666,17.930938694444446,0.0,1,HIGH
Rissneleden | Buskyta 47,Rissneleden,Buskyta 47,59.376441944444444,17.930665944444446,0.0,1,HIGH
Rissneleden | Buskyta 48,Rissneleden,Buskyta 48,59.376319861111114,17.93066213888889,0.0,1,HIGH
Rissneleden | Buskyta 49,Rissneleden,Buskyta 49,59.37618636111111,17.929323194444446,0.0,1,HIGH
Rissneleden | Buskyta 5,Rissneleden,Buskyta 5,59.37667109986111,17.92874234986111,663.5007502750448,6,LOW
Rissneleden | Buskyta 51,Rissneleden,Buskyta 51,59.37697539972222,17.930127699722224,27.560530331838585,5,LOW
Rissneleden | Buskyta 52,Rissneleden,Buskyta 52,59.376848099722224,17.9303823,67.71211262608307,5,LOW
Rissneleden | Buskyta 6,Rissneleden,Buskyta 6,59.37647749986111,17.928765949861113,616.2001973970516,6,LOW
Rissneleden | Buskyta 7,Rissneleden,Buskyta 7,59.37647174986111,17.928849499861112,822.6163894913864,6,LOW
Rissneleden | Buskyta 8,Rissneleden,Buskyta 8,59.37626769972222,17.928993599722222,18.57767509389237,5,MEDIUM
Rissneleden | Buskyta 9,Rissneleden,Buskyta 9,59.376267600000006,17.929035549861112,729.2185016566422,6,LOW
Rissneleden | Planteringsyta 1,Rissneleden,Planteringsyta 1,59.372555399722216,17.93709209972222,334.3588654737265,6,LOW
Rissneleden | Planteringsyta 2,Rissneleden,Planteringsyta 2,59.372571299722225,17.936985899722224,9.046903037991468,5,HIGH
Rissneleden | Planteringsyta 3,Rissneleden,Planteringsyta 3,59.372661999722226,17.93747549986111,205.79400987074638,10,LOW
Rissneleden | Planteringsyta 4,Rissneleden,Planteringsyta 4,59.372589599722225,17.938301549861112,127.8455358395016,10,LOW
Rissneleden | Planteringsyta 5,Rissneleden,Planteringsyta 5,59.37230839972222,17.93855164972222,94.85722329659649,6,LOW
Rissneleden | Planteringsyta 6,Rissneleden,Planteringsyta 6,59.3727232,17.9375512,133.6287874861232,11,LOW
Rissneleden | Träd 1,Rissneleden,Träd 1,59.37111459972222,17.941153199722223,5.610916459169139,4,HIGH
Rissneleden | Träd 10,Rissneleden,Träd 10,59.37229445,17.93906509986111,123.14158952523552,6,LOW
Rissneleden | Träd 11,Rissneleden,Träd 11,59.37224164986111,17.939003900000003,124.64511093362091,6,LOW
Rissneleden | Träd 12,Rissneleden,Träd 12,59.37233924986111,17.938701599722222,119.57103614952094,6,LOW
Rissneleden | Träd 14,Rissneleden,Träd 14,59.372642399722224,17.938300699722223,255.3148045306256,5,LOW
Rissneleden | Träd 15,Rissneleden,Träd 15,59.37263179986111,17.937094449861114,95.33493307080784,6,LOW
Rissneleden | Träd 16,Rissneleden,Träd 16,59.37263239986111,17.9370413,207.74581755302057,6,LOW
Rissneleden | Träd 17,Rissneleden,Träd 17,59.37267594972222,17.9367387,41.603021267033085,6,LOW
Rissneleden | Träd 18,Rissneleden,Träd 18,59.37261775,17.93670874972222,67.83463192781682,6,LOW
Rissneleden | Träd 19,Rissneleden,Träd 19,59.372736,17.9363838,25.447752605032434,5,LOW
Rissneleden | Träd 2,Rissneleden,Träd 2,59.37168854972222,17.940105000000003,95.1609349015711,6,LOW
Rissneleden | Träd 20,Rissneleden,Träd 20,59.37268359986111,17.936309700000002,59.451833786539844,6,LOW
Rissneleden | Träd 21,Rissneleden,Träd 21,59.372712899861114,17.936177749722223,225.20409603219613,6,LOW
Rissneleden | Träd 22,Rissneleden,Träd 22,59.37274884986111,17.936190099722225,196.8627035209375,6,LOW
Rissneleden | Träd 23,Rissneleden,Träd 23,59.372878149722226,17.93572314986111,76.66510878322416,6,LOW
Rissneleden | Träd 24,Rissneleden,Träd 24,59.37287439986111,17.9357374,107.6523450130358,6,LOW
Rissneleden | Träd 25,Rissneleden,Träd 25,59.373038649722226,17.93547235,321.48381622473846,6,LOW
Rissneleden | Träd 26,Rissneleden,Träd 26,59.373013899861114,17.935369449861113,294.2437458296719,6,LOW
Rissneleden | Träd 27,Rissneleden,Träd 27,59.37418904972222,17.93153814986111,526.0163743615764,6,LOW
Rissneleden | Träd 28,Rissneleden,Träd 28,59.3741647,17.931408,261.41040782943827,5,LOW
Rissneleden | Träd 29,Rissneleden,Träd 29,59.3743246,17.93133865,254.7324522091355,6,LOW
Rissneleden | Träd 3,Rissneleden,Träd 3,59.37170929986111,17.94018999986111,45.772008805730614,6,LOW
Rissneleden | Träd 30,Rissneleden,Träd 30,59.374290799861114,17.9312064,139.4092249835477,6,LOW
Rissneleden | Träd 31,Rissneleden,Träd 31,59.37453779972222,17.9311928,14.051903202756527,5,MEDIUM
Rissneleden | Träd 32,Rissneleden,Träd 32,59.374504899722226,17.93105009986111,28.869577822266113,6,LOW
Rissneleden | Träd 33,Rissneleden,Träd 33,59.3747072,17.9310608,12.953741841177337,5,MEDIUM
Rissneleden | Träd 34,Rissneleden,Träd 34,59.3746767,17.9309112,29.320659865648047,5,LOW
Rissneleden | Träd 35,Rissneleden,Träd 35,59.37492345,17.930965199861113,279.92051792926526,6,LOW
Rissneleden | Träd 36,Rissneleden,Träd 36,59.3748305,17.930782199722223,39.316725192969116,5,LOW
Rissneleden | Träd 37,Rissneleden,Träd 37,59.37531344152778,17.930511858333332,26.816743018437688,6,LOW
Rissneleden | Träd 38,Rissneleden,Träd 38,59.375284999722226,17.930406399722223,61.23285497036307,5,LOW
Rissneleden | Träd 39,Rissneleden,Träd 39,59.37552315000001,17.9302887,28.225099685334172,10,LOW
Rissneleden | Träd 4,Rissneleden,Träd 4,59.3718628,17.939984599861113,12.292880153273021,6,MEDIUM
Rissneleden | Träd 40,Rissneleden,Träd 40,59.37564114986111,17.930085466666668,16.201298818526627,6,MEDIUM
Rissneleden | Träd 41,Rissneleden,Träd 41,59.3762363,17.9289625,12.361930787171056,5,MEDIUM
Rissneleden | Träd 42,Rissneleden,Träd 42,59.3763223,17.92904824972222,142.63002306453646,10,LOW
Rissneleden | Träd 43,Rissneleden,Träd 43,59.3764702,17.928754399722223,17.782234878312508,5,MEDIUM
Rissneleden | Träd 44,Rissneleden,Träd 44,59.37647629986111,17.92889384986111,43.18392498415466,6,LOW
Rissneleden | Träd 45,Rissneleden,Träd 45,59.37667844986111,17.928657319444447,13.99683007021504,6,MEDIUM
Rissneleden | Träd 46,Rissneleden,Träd 46,59.3767112,17.9285992,37.882257598162965,11,LOW
Rissneleden | Träd 47,Rissneleden,Träd 47,59.376874899722225,17.928713999722223,16.08412305284894,5,MEDIUM
Rissneleden | Träd 48,Rissneleden,Träd 48,59.376413049861114,17.9308307,89.30073144354982,6,LOW
Rissneleden | Träd 49,Rissneleden,Träd 49,59.3771186,17.928557999722223,16.696155250680583,5,MEDIUM
Rissneleden | Träd 5,Rissneleden,Träd 5,59.37185084986111,17.93988804986111,19.745517847598116,6,MEDIUM
Rissneleden | Träd 50,Rissneleden,Träd 50,59.3771032,17.928692999722223,9.385769499449596,5,HIGH
Rissneleden | Träd 51,Rissneleden,Träd 51,59.376361833333334,17.930513361111114,0.0,1,HIGH
Rissneleden | Träd 6,Rissneleden,Träd 6,59.37202369986112,17.9395975,32.64699301181907,6,LOW
Rissneleden | Träd 7,Rissneleden,Träd 7,59.37206174986112,17.939730699861112,61.823505578123125,6,LOW
Rissneleden | Träd 8,Rissneleden,Träd 8,59.37218739972222,17.939450499722223,77.08924078353992,6,LOW
Rissneleden | Träd 9,Rissneleden,Träd 9,59.37210384986111,17.939375099722223,82.07430547110494,6,LOW
Roslinvägen 22 + 24 | Träd 1,Roslinvägen 22 + 24,Träd 1,59.34193259972223,17.9005951,207.06752112705524,23,LOW
Roslinvägen 22 + 24 | Träd 2,Roslinvägen 22 + 24,Träd 2,59.341795950000005,17.900838299861107,191.79535329748595,24,LOW
Roslinvägen 76 | Träd1,Roslinvägen 76,Träd1,59.34403855,17.89390204972222,66.22920680040355,16,LOW
Runebergsplan/Humlegården | Träd 1,Runebergsplan/Humlegården,Träd 1,59.341459972222225,18.070965,118.48509670443845,5,LOW
Rågsved (mittemot Lidl) | Träd 1,Rågsved (mittemot Lidl),Träd 1,59.257501225,18.01293202638889,111.72322789252229,6,LOW
Rågsved (mittemot Lidl) | Träd 2,Rågsved (mittemot Lidl),Träd 2,59.25752571388889,18.012837165277777,14.10148014020254,6,MEDIUM
Rågsvedsvägen 51 | Träd1,Rågsvedsvägen 51,Träd1,59.256811195833336,18.028075305555554,22.519075812713883,6,LOW
Rågsvedsvägen 51 | Träd2,Rågsvedsvägen 51,Träd2,59.256804781944446,18.0280753375,4.031371090323985,6,HIGH
Rågsvedsvägen 51 | Träd3,Rågsvedsvägen 51,Träd3,59.25679351111111,18.02806545972222,7.209516459525905,6,HIGH
Rågsvedsvägen 51 | Träd4,Rågsvedsvägen 51,Träd4,59.256797774999995,18.027998075,13.11272986734116,6,MEDIUM
Rålambshovsparken (positionen visar till infart) | Träd 1,Rålambshovsparken (positionen visar till infart),Träd 1,59.328662486111114,18.022409494444446,248.08185721218433,6,LOW
Rålambshovsparken (positionen visar till infart) | Träd 2,Rålambshovsparken (positionen visar till infart),Träd 2,59.330402972222224,18.021767,109.41395792364945,11,LOW
Rödabergsbrinken 4 | Träd 1,Rödabergsbrinken 4,Träd 1,59.34451146666667,18.0383405,13.675227319516496,6,MEDIUM
Rödabergsbrinken 6 | Träd1,Rödabergsbrinken 6,Träd1,59.344617972222224,18.038122972222222,20.084173438568307,9,LOW
Rödabergsgatan | Planteringsyta 1,Rödabergsgatan,Planteringsyta 1,59.344113972222225,18.035558,32.83785618880565,17,LOW
Rödabergsgatan | Planteringsyta 2,Rödabergsgatan,Planteringsyta 2,59.344225486111114,18.036133336111114,20.122429473142837,16,LOW
Rödabergsgatan | Planteringsyta 3,Rödabergsgatan,Planteringsyta 3,59.3442383,18.0360945,22.177822168098626,16,LOW
Rödabergsgatan | Planteringsyta 4,Rödabergsgatan,Planteringsyta 4,59.344135972222226,18.035478972222222,22.42644628658139,17,LOW
Rödabergsgatan | Träd 1,Rödabergsgatan,Träd 1,59.34413746527778,18.035530972222222,56.192667254683904,16,LOW
Rödabergsgatan | Träd 2,Rödabergsgatan,Träd 2,59.344248972222225,18.036134,15.049706147531403,15,MEDIUM
Rödabergsgatan | Träd 3,Rödabergsgatan,Träd 3,59.3442409,18.036117,20.450479098770835,15,LOW
Rödabergsgatan | Träd 4,Rödabergsgatan,Träd 4,59.34412342361111,18.035411472222222,34.21750397777457,16,LOW
Rödabergsgatan 10-12 | Träd1,Rödabergsgatan 10-12,Träd1,59.344242083333334,18.034459972222223,25.789774518375904,11,LOW
Rödabergsgatan 10-12 | Träd2,Rödabergsgatan 10-12,Träd2,59.344242819444446,18.034610080555556,20.229155219045783,11,LOW
Rödabergsgatan 10-12 | Träd3,Rödabergsgatan 10-12,Träd3,59.344338972222225,18.034866,93.59937142350358,11,LOW
Rödabergsgatan 6-9B Extra bevattning | Träd 1,Rödabergsgatan 6-9B Extra bevattning,Träd 1,59.344144,18.035631972222223,43.871369955600386,5,LOW
Rödabergsgatan 6-9B Extra bevattning | Träd 2,Rödabergsgatan 6-9B Extra bevattning,Träd 2,59.344267,18.035893,45.79933756625071,5,LOW
Rödabergsgatan 6-9B Extra bevattning | Träd 3,Rödabergsgatan 6-9B Extra bevattning,Träd 3,59.3442907,18.036249,28.366753318509595,5,LOW
Rödabergsgatan 6-9B Extra bevattning | Träd 4,Rödabergsgatan 6-9B Extra bevattning,Träd 4,59.34432,18.036218,30.667575324303247,5,LOW
